time_series,traffic_status,geometry
2023-06-10 18:00:00,0,"LINESTRING (46.9930648 24.9301983, 46.9932056 24.9305776, 46.9951109 24.936008, 46.9954221 24.936689, 46.9957606 24.937507, 46.9961681 24.9381907, 46.996785 24.9391369, 46.997481 24.9400741, 46.9974828 24.9400767)"
2023-06-10 20:00:00,0,"LINESTRING (46.7875051 24.7302447, 46.7885666 24.7308791)"
2023-06-11 12:00:00,0,"LINESTRING (46.7580939 24.7207035, 46.7584359 24.7200631)"
2023-06-11 14:00:00,0,"LINESTRING (46.8003728 24.7388025, 46.8001263 24.738649)"
2023-06-11 14:00:00,0,"LINESTRING (46.8210408 24.7510359, 46.8213226 24.7512112, 46.8221012 24.7516956, 46.8228415 24.7521562)"
2023-06-11 15:00:00,2,"LINESTRING (24.8219226 46.8839827, 24.8222505 46.8842228)"
2023-06-11 17:00:00,2,"LINESTRING (24.7269779 46.7549399, 24.7268346 46.7550114)"
2023-06-11 17:00:00,2,"LINESTRING (24.6919031 46.7741376, 24.6914137 46.7743566)"
2023-06-12 12:00:00,2,"LINESTRING (24.6665469 46.6202883, 24.665869 46.618871)"
2023-06-12 18:00:00,2,"LINESTRING (24.6756102 46.6780294, 24.6755463 46.6772623)"
2023-06-13 12:00:00,0,"LINESTRING (46.8548477 24.7828004, 46.8541396 24.7818508, 46.8539308 24.7815634)"
2023-06-13 13:00:00,0,"LINESTRING (46.7730454 24.6946562, 46.7731159 24.6944968)"
2023-06-13 15:00:00,0,"LINESTRING (46.7665862 24.7171224, 46.7683718 24.7182563)"
2023-06-14 06:00:00,1,"LINESTRING (46.8147629 24.7471016, 46.8162474 24.7480534)"
2023-06-14 07:00:00,2,"LINESTRING (24.9401593 46.9973197, 24.9392154 46.9966193)"
2023-06-14 11:00:00,2,"LINESTRING (24.7300587 46.7872368, 24.7300807 46.7872727)"
2023-06-14 13:00:00,2,"LINESTRING (24.7266145 46.7817024, 24.7271397 46.7825465)"
2023-06-14 14:00:00,0,"LINESTRING (46.7753276 24.6887701, 46.7755207 24.688)"
2023-06-14 14:00:00,0,"LINESTRING (46.7786968 24.7247489, 46.7787417 24.7247768, 46.7788934 24.724871, 46.7789504 24.7249064, 46.7802844 24.7257344, 46.7806949 24.7259892)"
2023-06-14 16:00:00,0,"LINESTRING (46.8300085 24.7572576, 46.8299336 24.7572075, 46.8294312 24.7568717, 46.829144 24.7566798, 46.8289395 24.756543, 46.8285911 24.7563102)"
2023-06-14 16:00:00,0,"LINESTRING (46.8539308 24.7815634, 46.8511803 24.7777783, 46.8508077 24.7772655, 46.8505948 24.7769725, 46.84782 24.7732815, 46.8475409 24.7729195)"
2023-06-14 17:00:00,0,"LINESTRING (46.7786968 24.7247489, 46.7787417 24.7247768, 46.7788934 24.724871, 46.7789504 24.7249064, 46.7802844 24.7257344, 46.7806949 24.7259892)"
2023-06-15 08:00:00,0,"LINESTRING (46.5818169 24.6304565, 46.5804164 24.6284422, 46.5797347 24.6275048, 46.5793173 24.6269309, 46.5785542 24.6258831, 46.5780888 24.6252525)"
2023-06-15 19:00:00,2,"LINESTRING (24.8163129 46.8796395, 24.8153841 46.8789624)"
2023-06-15 22:00:00,2,"LINESTRING (24.6763988 46.6819946, 24.6761275 46.6810206)"
2023-06-16 18:00:00,2,"LINESTRING (24.8192929 46.8818186, 24.8175725 46.8805593)"
2023-06-16 18:00:00,2,"LINESTRING (24.6814947 46.7768626, 24.6812675 46.7769038)"
2023-06-16 18:00:00,2,"LINESTRING (24.9301983 46.9930648, 24.9305776 46.9932056)"
2023-06-16 18:00:00,2,"LINESTRING (24.7363104 46.7963661, 24.7362403 46.7962479)"
2023-06-17 18:00:00,0,"LINESTRING (46.7561252 24.710734, 46.7563365 24.7107864, 46.7580174 24.7118167)"
2023-06-17 19:00:00,2,"LINESTRING (24.7300587 46.7872368, 24.7300807 46.7872727)"
2023-06-17 21:00:00,2,"LINESTRING (24.7415032 46.8047171, 24.7414341 46.8046058)"
2023-06-17 22:00:00,2,"LINESTRING (24.7340487 46.7927293, 24.7337204 46.7922016)"
2023-06-17 22:00:00,2,"LINESTRING (24.7362403 46.7962479, 24.7351423 46.794486)"
2023-06-18 08:00:00,2,"LINESTRING (24.8049337 46.8713201, 24.797926 46.8661527)"
2023-06-18 11:00:00,2,"LINESTRING (24.7271786 46.7817048, 24.7265977 46.7807731)"
2023-06-18 11:00:00,2,"LINESTRING (24.7323558 46.7909474, 24.7329254 46.7918527)"
2023-06-18 15:00:00,0,"LINESTRING (46.7960289 24.7354756, 46.796706 24.7358802)"
2023-06-18 15:00:00,0,"LINESTRING (46.6854916 24.6776971, 46.6849048 24.6774167)"
2023-06-18 18:00:00,2,"LINESTRING (24.7035971 46.7689574, 24.7033757 46.7691123)"
2023-06-19 06:00:00,1,"LINESTRING (46.7671106 24.7181156, 46.7665055 24.7177406)"
2023-06-19 07:00:00,0,"LINESTRING (46.7543596 24.7281772, 46.7546744 24.7275096)"
2023-06-19 08:00:00,0,"LINESTRING (46.786262 24.7294407, 46.7866839 24.7297036)"
2023-06-19 10:00:00,2,"LINESTRING (24.6774167 46.6849048, 24.6770039 46.6838803)"
2023-06-19 11:00:00,0,"LINESTRING (46.7753276 24.6887701, 46.7755207 24.688)"
2023-06-19 12:00:00,2,"LINESTRING (24.6817994 46.695698, 24.6814261 46.6948458)"
2023-06-19 12:00:00,2,"LINESTRING (24.7294407 46.786262, 24.7297036 46.7866839)"
2023-06-19 16:00:00,0,"LINESTRING (46.6839201 24.6765555, 46.6847946 24.6769079)"
2023-06-19 18:00:00,2,"LINESTRING (24.7917539 46.8617958, 24.7923056 46.8622112)"
2023-06-20 07:00:00,2,"LINESTRING (24.7291443 46.7857863, 24.7294407 46.786262)"
2023-06-20 12:00:00,2,"LINESTRING (24.7378718 46.7998682, 24.7380421 46.8001554)"
2023-06-20 17:00:00,2,"LINESTRING (24.6756881 46.6810279, 24.6757828 46.6813645)"
2023-06-20 17:00:00,2,"LINESTRING (24.6751509 46.6696712, 24.6751903 46.6692577)"
2023-06-21 11:00:00,0,"LINESTRING (46.7922016 24.7337204, 46.7918994 24.7335324)"
2023-06-21 12:00:00,0,"LINESTRING (46.9928184 24.9296345, 46.9930028 24.930061, 46.9930648 24.9301983)"
2023-06-21 12:00:00,0,"LINESTRING (46.8135604 24.747102, 46.8121171 24.7461853)"
2023-06-21 15:00:00,0,"LINESTRING (46.7852456 24.7288073, 46.7857863 24.7291443)"
2023-06-21 17:00:00,0,"LINESTRING (46.723183 24.6937392, 46.7231419 24.6937349)"
2023-06-21 17:00:00,0,"LINESTRING (46.7891187 24.731209, 46.7893827 24.7313713)"
2023-06-21 18:00:00,0,"LINESTRING (46.7764595 24.7239086, 46.7758521 24.7235322)"
2023-06-21 18:00:00,0,"LINESTRING (46.8023184 24.7400282, 46.802124 24.7398931, 46.8020186 24.7398276, 46.8003728 24.7388025)"
2023-06-22 06:00:00,1,"LINESTRING (46.7766879 24.6824623, 46.7768457 24.6815874, 46.7768626 24.6814947)"
2023-06-22 08:00:00,2,"LINESTRING (24.6304565 46.5818169, 24.6284422 46.5804164)"
2023-06-22 10:00:00,0,"LINESTRING (46.8837439 24.821923, 46.8835727 24.8216892)"
2023-06-22 11:00:00,0,"LINESTRING (46.7525796 24.70902, 46.7524941 24.7089652)"
2023-06-22 12:00:00,2,"LINESTRING (24.7692233 46.8374969, 24.7692086 46.8375039)"
2023-06-22 15:00:00,2,"LINESTRING (24.8313153 46.8906499, 24.828177 46.8883288)"
2023-06-22 15:00:00,2,"LINESTRING (24.7392445 46.7476884, 24.7393322 46.7478849)"
2023-06-22 19:00:00,1,"LINESTRING (46.8359062 24.760712, 46.8352462 24.7602872, 46.8312282 24.7578141)"
2023-06-22 20:00:00,2,"LINESTRING (24.721639 46.7737987, 24.7218854 46.7742124)"
2023-06-23 18:00:00,0,"LINESTRING (46.68332 24.6766588, 46.6828645 24.6765196)"
2023-06-23 19:00:00,0,"LINESTRING (46.6800193 24.6754698, 46.6800979 24.6754803, 46.6810279 24.6756881)"
2023-06-24 18:00:00,0,"LINESTRING (46.8643978 24.7955693, 46.8638614 24.7948495)"
2023-06-24 19:00:00,2,"LINESTRING (24.6754698 46.6800193, 24.6754803 46.6800979)"
2023-06-24 21:00:00,0,"LINESTRING (46.7530625 24.7093262, 46.7525796 24.70902)"
2023-06-24 21:00:00,0,"LINESTRING (46.6788622 24.6757015, 46.6783115 24.6756528)"
2023-06-24 23:00:00,2,"LINESTRING (24.8238765 46.885413, 24.8247576 46.8860579)"
2023-06-25 08:00:00,0,"LINESTRING (46.7817024 24.7266145, 46.7825465 24.7271397, 46.7828053 24.7272946, 46.7833585 24.7276425)"
2023-06-25 09:00:00,2,"LINESTRING (24.7310058 46.787844, 24.7306565 46.7872526)"
2023-06-25 10:00:00,0,"LINESTRING (46.7772938 24.7244286, 46.7769801 24.724233, 46.7765161 24.7239437, 46.7764595 24.7239086)"
2023-06-25 11:00:00,0,"LINESTRING (46.7995818 24.7383117, 46.7991408 24.7380373)"
2023-06-25 14:00:00,0,"LINESTRING (46.8883018 24.8278162, 46.8914894 24.8321261, 46.8933949 24.8346714, 46.8957121 24.8372879, 46.8972986 24.8386987, 46.9015419 24.8419562, 46.9071743 24.8462301, 46.9144059 24.8517407, 46.9186544 24.855002, 46.9202629 24.8562238)"
2023-06-25 16:00:00,1,"LINESTRING (46.7245222 24.6936424, 46.7256724 24.6938199, 46.7268586 24.6940338)"
2023-06-25 17:00:00,0,"LINESTRING (46.7872368 24.7300587, 46.7872727 24.7300807)"
2023-06-26 10:00:00,2,"LINESTRING (24.8152863 46.87913, 24.8155095 46.8792941)"
2023-06-26 11:00:00,2,"LINESTRING (24.7212889 46.7722317, 24.7212217 46.7721232)"
2023-06-26 13:00:00,2,"LINESTRING (24.7313713 46.7893827, 24.7319722 46.7903348)"
2023-06-26 14:00:00,2,"LINESTRING (24.6898796 46.7145174, 24.6893119 46.7140004)"
2023-06-26 16:00:00,0,"LINESTRING (46.7869497 24.7304747, 46.7867668 24.7303579)"
2023-06-27 08:00:00,2,"LINESTRING (24.8220204 46.8838151, 24.821923 46.8837439)"
2023-06-27 10:00:00,2,"LINESTRING (24.716517 46.7601709, 24.7162732 46.7602727)"
2023-06-28 07:00:00,2,"LINESTRING (24.7488848 46.8164546, 24.7481664 46.8152622)"
2023-06-28 13:00:00,2,"LINESTRING (24.6765555 46.6839201, 24.6769079 46.6847946)"
2023-06-28 14:00:00,2,"LINESTRING (24.7380373 46.7991408, 24.7374375 46.7981766)"
2023-06-28 17:00:00,0,"LINESTRING (46.7766879 24.6824623, 46.7768457 24.6815874, 46.7768626 24.6814947)"
2023-06-28 17:00:00,0,"LINESTRING (46.7918527 24.7329254, 46.7927661 24.7335001)"
2023-06-28 17:00:00,0,"LINESTRING (46.8314839 24.7575505, 46.8317116 24.7576775, 46.8320763 24.7578809)"
2023-06-28 18:00:00,0,"LINESTRING (46.63846 24.674298, 46.6381682 24.6738612, 46.637885 24.6734947, 46.6374472 24.6730189, 46.6369923 24.6725899, 46.6365975 24.6722467, 46.6361426 24.6719348, 46.6356534 24.6716462, 46.6351212 24.671381, 46.6345376 24.6711314, 46.6338794 24.670856)"
2023-06-28 18:00:00,0,"LINESTRING (46.7708077 24.7002114, 46.7708718 24.7000773, 46.7712667 24.6991806, 46.7715587 24.6984731)"
2023-06-29 10:00:00,0,"LINESTRING (46.8475409 24.7729195, 46.8469727 24.7720629, 46.8458812 24.7706638)"
2023-06-29 13:00:00,2,"LINESTRING (24.6479561 46.5943067, 24.6473222 46.5938746)"
2023-06-29 14:00:00,2,"LINESTRING (24.7917539 46.8617958, 24.7923056 46.8622112)"
2023-06-29 18:00:00,2,"LINESTRING (24.7066912 46.7493676, 24.707497 46.750663)"
2023-06-29 20:00:00,2,"LINESTRING (24.6757828 46.6813645, 24.6758238 46.6815619)"
2023-06-29 22:00:00,1,"LINESTRING (46.7693163 24.7030682, 46.7694556 24.7028533, 46.7697303 24.7023776, 46.7699964 24.7019254, 46.7703928 24.7010857, 46.770506 24.7008472, 46.7708077 24.7002114)"
2023-06-30 18:00:00,0,"LINESTRING (46.6834978 24.6764012, 46.6839201 24.6765555)"
2023-06-30 18:00:00,0,"LINESTRING (46.8643544 24.7951769, 46.864561 24.7954666)"
2023-06-30 20:00:00,2,"LINESTRING (24.7362403 46.7962479, 24.7351423 46.794486)"
2023-06-30 23:00:00,0,"LINESTRING (46.7999545 24.7385427, 46.7997335 24.7384061, 46.7995818 24.7383117)"
2023-07-01 07:00:00,1,"LINESTRING (24.7339677 46.7935092, 24.7340063 46.7935704)"
2023-07-01 08:00:00,0,"LINESTRING (24.7253909 46.7788373, 24.7246581 46.777662)"
2023-07-01 10:00:00,1,"LINESTRING (24.7948495 46.8638614, 24.7938616 46.8631253)"
2023-07-01 14:00:00,0,"LINESTRING (24.7181156 46.7671106, 24.7177406 46.7665055)"
2023-07-01 15:00:00,1,"LINESTRING (24.6758662 46.6797573, 24.6757405 46.6791464)"
2023-07-01 16:00:00,0,"LINESTRING (24.7340391 46.7936255, 24.7343353 46.794121)"
2023-07-01 18:00:00,1,"LINESTRING (24.7212448 46.7731961, 24.7215508 46.7736465)"
2023-07-01 19:00:00,1,"LINESTRING (24.674298 46.63846, 24.6738612 46.6381682)"
2023-07-02 11:00:00,1,"LINESTRING (24.7590044 46.8327591, 24.7588418 46.8324978)"
2023-07-02 12:00:00,1,"LINESTRING (24.7674617 46.8375191, 24.7670968 46.8374527)"
2023-07-02 13:00:00,1,"LINESTRING (24.6751509 46.6696712, 24.6751903 46.6692577)"
2023-07-02 19:00:00,0,"LINESTRING (24.7002114 46.7708077, 24.7000773 46.7708718)"
2023-07-03 07:00:00,0,"LINESTRING (24.7126866 46.7584531, 24.7126064 46.7583241)"
2023-07-03 08:00:00,1,"LINESTRING (24.7246581 46.777662, 24.7244286 46.7772938)"
2023-07-03 09:00:00,1,"LINESTRING (24.731883 46.7892511, 24.7318131 46.789139)"
2023-07-03 11:00:00,0,"LINESTRING (24.7002114 46.7708077, 24.7000773 46.7708718)"
2023-07-03 15:00:00,0,"LINESTRING (24.7187614 46.7681528, 24.7181156 46.7671106)"
2023-07-03 17:00:00,1,"LINESTRING (24.7575505 46.8314839, 24.7576775 46.8317116)"
2023-07-04 10:00:00,0,"LINESTRING (24.7471016 46.8147629, 24.7480534 46.8162474)"
2023-07-04 13:00:00,1,"LINESTRING (24.7126064 46.7583241, 24.7122812 46.7578008)"
2023-07-04 15:00:00,1,"LINESTRING (24.7000425 46.7385328, 24.6993939 46.7375941)"
2023-07-04 17:00:00,0,"LINESTRING (24.749641 46.8178191, 24.7488848 46.8164546)"
2023-07-05 06:00:00,1,"LINESTRING (24.7304747 46.7869497, 24.7303579 46.7867668)"
2023-07-05 07:00:00,1,"LINESTRING (24.7212889 46.7722317, 24.7212217 46.7721232)"
2023-07-05 09:00:00,1,"LINESTRING (24.7382418 46.8004863, 24.7383321 46.8006352)"
2023-07-05 10:00:00,0,"LINESTRING (24.7498422 46.8191346, 24.7499669 46.8194189)"
2023-07-05 11:00:00,1,"LINESTRING (24.6852666 46.7042423, 24.6865356 46.7073914)"
2023-07-05 12:00:00,1,"LINESTRING (24.7459766 46.8129017, 24.7467318 46.8141511)"
2023-07-05 14:00:00,1,"LINESTRING (24.8152779 46.8788832, 24.8074996 46.8732122)"
2023-07-06 06:00:00,0,"LINESTRING (24.7590044 46.8327591, 24.7588418 46.8324978)"
2023-07-06 08:00:00,1,"LINESTRING (24.7728471 46.8476768, 24.7731853 46.8479083)"
2023-07-06 10:00:00,0,"LINESTRING (24.7955605 46.8646304, 24.7958032 46.8648155)"
2023-07-06 11:00:00,0,"LINESTRING (24.720659 46.7722104, 24.720733 46.77234)"
2023-07-06 13:00:00,1,"LINESTRING (24.7302447 46.7875051, 24.7308791 46.7885666)"
2023-07-06 15:00:00,1,"LINESTRING (24.6546772 46.601173, 24.6551033 46.6018107)"
2023-07-06 16:00:00,0,"LINESTRING (24.710734 46.7561252, 24.7107864 46.7563365)"
2023-07-06 18:00:00,1,"LINESTRING (24.815815 46.8795186, 24.8161377 46.8797531)"
2023-07-06 19:00:00,0,"LINESTRING (24.7828004 46.8548477, 24.7818508 46.8541396)"
2023-07-07 06:00:00,0,"LINESTRING (24.6333761 46.5839038, 24.6311284 46.5822982)"
2023-07-07 09:00:00,1,"LINESTRING (24.8219226 46.8839827, 24.8222505 46.8842228)"
2023-07-07 16:00:00,1,"LINESTRING (24.6756881 46.6810279, 24.6757828 46.6813645)"
2023-07-07 17:00:00,0,"LINESTRING (24.6814947 46.7768626, 24.6812675 46.7769038)"
2023-07-08 07:00:00,0,"LINESTRING (24.8822746 46.9520083, 24.8769373 46.9470261)"
2023-07-08 08:00:00,1,"LINESTRING (24.7363104 46.7963661, 24.7362403 46.7962479)"
2023-07-08 09:00:00,1,"LINESTRING (24.7729195 46.8475409, 24.7720629 46.8469727)"
2023-07-08 10:00:00,1,"LINESTRING (24.6946562 46.7730454, 24.6944968 46.7731159)"
2023-07-08 11:00:00,0,"LINESTRING (24.7682321 46.8376446, 24.7681586 46.8376458)"
2023-07-08 13:00:00,1,"LINESTRING (24.7239086 46.7764595, 24.7235322 46.7758521)"
2023-07-08 17:00:00,0,"LINESTRING (24.7277724 46.7826574, 24.7271786 46.7817048)"
2023-07-09 09:00:00,1,"LINESTRING (24.7208351 46.7580295, 24.7207035 46.7580939)"
2023-07-09 10:00:00,1,"LINESTRING (24.7297263 46.7867203, 24.7298325 46.7868907)"
2023-07-09 13:00:00,0,"LINESTRING (24.7815634 46.8539308, 24.7777783 46.8511803)"
2023-07-09 15:00:00,1,"LINESTRING (24.8220204 46.8838151, 24.821923 46.8837439)"
2023-07-09 16:00:00,0,"LINESTRING (24.7548037 46.8260249, 24.7545188 46.8255382)"
2023-07-10 11:00:00,0,"LINESTRING (24.7369992 46.7984679, 24.7376591 46.7995113)"
2023-07-10 12:00:00,0,"LINESTRING (24.7481664 46.8152622, 24.7472867 46.8138556)"
2023-07-10 14:00:00,1,"LINESTRING (24.6957527 46.731106, 24.6954176 46.7309204)"
2023-07-10 17:00:00,0,"LINESTRING (24.7609373 46.8366861, 24.7613033 46.8372254)"
2023-07-10 19:00:00,0,"LINESTRING (24.7133571 46.7593801, 24.7130531 46.7589852)"
2023-07-11 08:00:00,1,"LINESTRING (24.7388215 46.7489875, 24.737183 46.7498316)"
2023-07-11 09:00:00,1,"LINESTRING (24.7070473 46.766544, 24.7061177 46.7671943)"
2023-07-11 11:00:00,1,"LINESTRING (24.8163129 46.8796395, 24.8153841 46.8789624)"
2023-07-11 12:00:00,1,"LINESTRING (24.6756102 46.6780294, 24.6755463 46.6772623)"
2023-07-11 13:00:00,0,"LINESTRING (24.7302447 46.7875051, 24.7308791 46.7885666)"
2023-07-11 16:00:00,0,"LINESTRING (24.7187614 46.7681528, 24.7181156 46.7671106)"
2023-07-11 17:00:00,0,"LINESTRING (24.8049337 46.8713201, 24.797926 46.8661527)"
2023-07-11 18:00:00,1,"LINESTRING (24.7343353 46.794121, 24.7354756 46.7960289)"
2023-07-12 06:00:00,1,"LINESTRING (24.7029926 46.7429787, 24.702874 46.7427971)"
2023-07-12 07:00:00,1,"LINESTRING (24.7595174 46.8348447, 24.7599274 46.8355431)"
2023-07-12 08:00:00,0,"LINESTRING (24.8280141 46.8882185, 24.8272484 46.887642)"
2023-07-12 10:00:00,0,"LINESTRING (24.7200631 46.7584359, 24.7171492 46.7598743)"
2023-07-13 08:00:00,0,"LINESTRING (24.7201548 46.7704016, 24.7200638 46.7702765)"
2023-07-13 10:00:00,0,"LINESTRING (24.6754698 46.6800193, 24.6754803 46.6800979)"
2023-07-13 13:00:00,1,"LINESTRING (24.6937349 46.7231419, 24.6937119 46.7230392)"
2023-07-13 15:00:00,0,"LINESTRING (24.6981654 46.7716857, 24.6973379 46.7720272)"
2023-07-13 18:00:00,1,"LINESTRING (24.821923 46.8837439, 24.8216892 46.8835727)"
2023-07-13 19:00:00,0,"LINESTRING (24.7650945 46.8375831, 24.7649018 46.8376153)"
2023-07-14 06:00:00,0,"LINESTRING (24.7378718 46.7998682, 24.7380421 46.8001554)"
2023-07-14 07:00:00,1,"LINESTRING (24.7435682 46.8080442, 24.7430652 46.8072328)"
2023-07-14 08:00:00,1,"LINESTRING (24.6774167 46.6849048, 24.6770039 46.6838803)"
2023-07-14 09:00:00,0,"LINESTRING (24.7266145 46.7817024, 24.7271397 46.7825465)"
2023-07-14 10:00:00,0,"LINESTRING (24.7362403 46.7962479, 24.7351423 46.794486)"
2023-07-14 11:00:00,1,"LINESTRING (24.6936674 46.7734376, 24.6919031 46.7741376)"
2023-07-14 14:00:00,0,"LINESTRING (24.6817994 46.695698, 24.6814261 46.6948458)"
2023-07-14 17:00:00,1,"LINESTRING (24.675941 46.6820274, 24.6762134 46.6829608)"
2023-07-14 18:00:00,0,"LINESTRING (24.6930263 46.721834, 24.6932111 46.7223672)"
2023-07-15 07:00:00,0,"LINESTRING (24.7073087 46.7497336, 24.7070593 46.7493397)"
2023-07-15 08:00:00,0,"LINESTRING (24.7070593 46.7493397, 24.7064973 46.7484521)"
2023-07-15 11:00:00,0,"LINESTRING (24.7322478 46.7898362, 24.7321749 46.7897193)"
2023-07-15 16:00:00,1,"LINESTRING (24.6754698 46.6800193, 24.6754803 46.6800979)"
2023-07-16 06:00:00,0,"LINESTRING (24.7637308 46.8420916, 24.7634188 46.8421497)"
2023-07-16 12:00:00,1,"LINESTRING (24.747102 46.8135604, 24.7461853 46.8121171)"
2023-07-16 15:00:00,0,"LINESTRING (24.7488848 46.8164546, 24.7481664 46.8152622)"
2023-07-17 06:00:00,1,"LINESTRING (24.7471016 46.8147629, 24.7480534 46.8162474)"
2023-07-17 12:00:00,1,"LINESTRING (24.7362403 46.7962479, 24.7351423 46.794486)"
2023-07-17 13:00:00,0,"LINESTRING (24.760712 46.8359062, 24.7602872 46.8352462)"
2023-07-17 14:00:00,1,"LINESTRING (24.7388215 46.7489875, 24.737183 46.7498316)"
2023-07-17 19:00:00,0,"LINESTRING (24.7548037 46.8260249, 24.7545188 46.8255382)"
2023-07-18 06:00:00,1,"LINESTRING (24.7401854 46.8025842, 24.7400282 46.8023184)"
2023-07-18 07:00:00,1,"LINESTRING (24.7116006 46.7567208, 24.7114103 46.756423)"
2023-07-18 08:00:00,1,"LINESTRING (24.7302447 46.7875051, 24.7308791 46.7885666)"
2023-07-18 09:00:00,0,"LINESTRING (24.7590044 46.8327591, 24.7588418 46.8324978)"
2023-07-18 15:00:00,0,"LINESTRING (24.7113277 46.7630161, 24.711251 46.7631557)"
2023-07-18 16:00:00,0,"LINESTRING (24.7292194 46.7849785, 24.7286321 46.7840364)"
2023-07-19 06:00:00,1,"LINESTRING (24.7556766 46.8285164, 24.7557396 46.8286174)"
2023-07-19 09:00:00,0,"LINESTRING (24.6919031 46.7741376, 24.6914137 46.7743566)"
2023-07-19 12:00:00,1,"LINESTRING (24.7302352 46.7865408, 24.7302081 46.7864909)"
2023-07-19 16:00:00,0,"LINESTRING (24.7319722 46.7903348, 24.732059 46.7904757)"
2023-07-20 06:00:00,0,"LINESTRING (24.6934046 46.723214, 24.6934163 46.7233137)"
2023-07-20 10:00:00,0,"LINESTRING (24.7294407 46.786262, 24.7297036 46.7866839)"
2023-07-20 11:00:00,1,"LINESTRING (24.7401854 46.8025842, 24.7400282 46.8023184)"
2023-07-20 12:00:00,0,"LINESTRING (24.7298546 46.7869226, 24.729936 46.7870376)"
2023-07-20 14:00:00,0,"LINESTRING (24.7358802 46.796706, 24.7359644 46.7968317)"
2023-07-20 16:00:00,0,"LINESTRING (24.688 46.7755207, 24.6872571 46.7757041)"
2023-07-21 10:00:00,0,"LINESTRING (24.7116006 46.7567208, 24.7114103 46.756423)"
2023-07-21 11:00:00,0,"LINESTRING (24.7471016 46.8147629, 24.7480534 46.8162474)"
2023-07-21 19:00:00,1,"LINESTRING (24.6765555 46.6839201, 24.6769079 46.6847946)"
2023-07-22 06:00:00,1,"LINESTRING (24.757437 46.8302769, 24.7572576 46.8300085)"
2023-07-22 07:00:00,1,"LINESTRING (24.7308791 46.7885666, 24.731209 46.7891187)"
2023-07-22 10:00:00,0,"LINESTRING (24.674298 46.63846, 24.6738612 46.6381682)"
2023-07-22 11:00:00,1,"LINESTRING (24.8753207 46.9453495, 24.8762373 46.9465452)"
2023-07-22 14:00:00,0,"LINESTRING (24.7171492 46.7598743, 24.7167254 46.7600839)"
2023-07-22 17:00:00,1,"LINESTRING (24.7212889 46.7722317, 24.7212217 46.7721232)"
2023-07-22 18:00:00,0,"LINESTRING (24.7302352 46.7865408, 24.7302081 46.7864909)"
2023-07-23 09:00:00,1,"LINESTRING (24.8192929 46.8818186, 24.8175725 46.8805593)"
2023-07-23 10:00:00,1,"LINESTRING (24.7605217 46.8365492, 24.7605849 46.8366535)"
2023-07-23 11:00:00,0,"LINESTRING (24.7337204 46.7922016, 24.7335324 46.7918994)"
2023-07-23 12:00:00,1,"LINESTRING (24.6932111 46.7223672, 24.6933745 46.7230646)"
2023-07-23 16:00:00,1,"LINESTRING (24.7430529 46.8082198, 24.7432285 46.8085076)"
2023-07-23 19:00:00,0,"LINESTRING (24.7259863 46.7554349, 24.7249399 46.7559969)"
2023-07-24 10:00:00,1,"LINESTRING (24.7605217 46.8365492, 24.7605849 46.8366535)"
2023-07-24 12:00:00,0,"LINESTRING (24.8313153 46.8906499, 24.828177 46.8883288)"
2023-07-24 14:00:00,0,"LINESTRING (24.7010952 46.7404086, 24.7002909 46.7391919)"
2023-07-24 17:00:00,0,"LINESTRING (24.7298546 46.7869226, 24.729936 46.7870376)"
2023-07-25 12:00:00,1,"LINESTRING (24.7401854 46.8025842, 24.7400282 46.8023184)"
2023-07-25 15:00:00,1,"LINESTRING (24.7246581 46.777662, 24.7244286 46.7772938)"
2023-07-25 16:00:00,0,"LINESTRING (24.7247489 46.7786968, 24.7247768 46.7787417)"
2023-07-25 17:00:00,1,"LINESTRING (24.7917539 46.8617958, 24.7923056 46.8622112)"
2023-07-25 19:00:00,0,"LINESTRING (24.6824623 46.7766879, 24.6815874 46.7768457)"
2023-07-26 06:00:00,0,"LINESTRING (24.7244933 46.7782849, 24.7246525 46.7785415)"
2023-07-26 11:00:00,0,"LINESTRING (24.7572576 46.8300085, 24.7572075 46.8299336)"
2023-07-26 16:00:00,0,"LINESTRING (24.6774167 46.6849048, 24.6770039 46.6838803)"
2023-07-26 17:00:00,1,"LINESTRING (24.7415032 46.8047171, 24.7414341 46.8046058)"
2023-07-27 06:00:00,1,"LINESTRING (24.7337204 46.7922016, 24.7335324 46.7918994)"
2023-07-27 09:00:00,1,"LINESTRING (24.7323558 46.7909474, 24.7329254 46.7918527)"
2023-07-27 16:00:00,1,"LINESTRING (24.8198033 46.8824314, 24.8205895 46.8830069)"
2023-07-27 17:00:00,1,"LINESTRING (24.6952013 46.7728381, 24.6946562 46.7730454)"
2023-07-28 07:00:00,1,"LINESTRING (24.7197436 46.7697378, 24.7193496 46.7691019)"
2023-07-28 08:00:00,1,"LINESTRING (24.7575505 46.8314839, 24.7576775 46.8317116)"
2023-07-28 09:00:00,0,"LINESTRING (24.6981654 46.7716857, 24.6973379 46.7720272)"
2023-07-28 10:00:00,1,"LINESTRING (24.7343353 46.794121, 24.7354756 46.7960289)"
2023-07-28 15:00:00,0,"LINESTRING (24.8066883 46.8728536, 24.8068974 46.8730078)"
2023-07-28 16:00:00,1,"LINESTRING (24.8152863 46.87913, 24.8155095 46.8792941)"
2023-07-28 17:00:00,1,"LINESTRING (24.7302081 46.7864909, 24.7298931 46.7860209)"
